site,elev.mean0,elev.mean,elev.class2,date,yday,yday0,bb.sp,k.type.ss,visits,visits.bin,prop.visits,prop.flower.cover,prop.flower.cover0,bb.sp.abund,bb.sp.abund0,pbl.w.class2
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,pasc,3,2,1,0.13333333333333333,0.0058823529411764705,-0.48607596753154986,6,0.34628990368139884,med
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,pasc,4,0,0,0,0.047058823529411764,0.09945070062708028,6,0.34628990368139884,med
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,pasc,5,0,0,0,0.0058823529411764705,-0.48607596753154986,6,0.34628990368139884,med
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,pasc,6,3,1,0.2,0.023529411764705882,-0.23513596689213695,6,0.34628990368139884,med
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,pasc,7,0,0,0,0.02058823529411765,-0.276959300332039,6,0.34628990368139884,med
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,prat,0,0,0,0,0.07058823529411766,0.43403736814629773,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,prat,1,0,0,0,0.07352941176470588,0.4758607015861997,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,prat,2,0,0,0,0.0029411764705882353,-0.527899300971452,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,prat,3,4,1,0.26666666666666666,0.0058823529411764705,-0.48607596753154986,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,prat,4,0,0,0,0.047058823529411764,0.09945070062708028,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,prat,5,0,0,0,0.0058823529411764705,-0.48607596753154986,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,prat,6,0,0,0,0.023529411764705882,-0.23513596689213695,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,prat,7,0,0,0,0.02058823529411765,-0.276959300332039,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,psit,0,0,0,0,0.07058823529411766,0.43403736814629773,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,psit,1,0,0,0,0.07352941176470588,0.4758607015861997,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,psit,2,0,0,0,0.0029411764705882353,-0.527899300971452,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,psit,3,4,1,0.26666666666666666,0.0058823529411764705,-0.48607596753154986,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,psit,4,0,0,0,0.047058823529411764,0.09945070062708028,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,psit,5,0,0,0,0.0058823529411764705,-0.48607596753154986,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,psit,6,0,0,0,0.023529411764705882,-0.23513596689213695,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-08,129,-1.7098841570758478,psit,7,0,0,0,0.02058823529411765,-0.276959300332039,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,pasc,0,0,0,0,0.06862745098039216,0.4061551458530295,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,pasc,1,0,0,0,0.051470588235294115,0.16218570078693348,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,pasc,2,0,0,0,0.0024509803921568627,-0.534869856544769,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,pasc,3,0,0,0,0.004901960784313725,-0.500017078678184,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,pasc,4,0,0,0,0.056372549019607844,0.23189125652010378,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,pasc,5,1,1,0.1111111111111111,0.012254901960784314,-0.39545874507842854,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,pasc,6,2,1,0.2222222222222222,0.029411764705882353,-0.15148930001233263,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,pasc,7,0,0,0,0.024509803921568627,-0.2211948557455029,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,psit,0,0,0,0,0.06862745098039216,0.4061551458530295,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,psit,1,0,0,0,0.051470588235294115,0.16218570078693348,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,psit,2,0,0,0,0.0024509803921568627,-0.534869856544769,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,psit,3,0,0,0,0.004901960784313725,-0.500017078678184,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,psit,4,0,0,0,0.056372549019607844,0.23189125652010378,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,psit,5,0,0,0,0.012254901960784314,-0.39545874507842854,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,psit,6,1,1,0.1111111111111111,0.029411764705882353,-0.15148930001233263,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,psit,7,2,1,0.2222222222222222,0.024509803921568627,-0.2211948557455029,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,telu,0,0,0,0,0.06862745098039216,0.4061551458530295,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,telu,1,0,0,0,0.051470588235294115,0.16218570078693348,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,telu,2,0,0,0,0.0024509803921568627,-0.534869856544769,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,telu,3,0,0,0,0.004901960784313725,-0.500017078678184,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,telu,4,0,0,0,0.056372549019607844,0.23189125652010378,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,telu,5,0,0,0,0.012254901960784314,-0.39545874507842854,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,telu,6,1,1,0.1111111111111111,0.029411764705882353,-0.15148930001233263,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,telu,7,0,0,0,0.024509803921568627,-0.2211948557455029,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,wurf,0,0,0,0,0.06862745098039216,0.4061551458530295,2,-0.38783499377352165,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,wurf,1,0,0,0,0.051470588235294115,0.16218570078693348,2,-0.38783499377352165,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,wurf,2,1,1,0.1111111111111111,0.0024509803921568627,-0.534869856544769,2,-0.38783499377352165,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,wurf,3,0,0,0,0.004901960784313725,-0.500017078678184,2,-0.38783499377352165,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,wurf,4,0,0,0,0.056372549019607844,0.23189125652010378,2,-0.38783499377352165,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,wurf,5,0,0,0,0.012254901960784314,-0.39545874507842854,2,-0.38783499377352165,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,wurf,6,1,1,0.1111111111111111,0.029411764705882353,-0.15148930001233263,2,-0.38783499377352165,med
h1,-1.3184736594849777,817,low,2012-05-12,133,-1.5942762282707303,wurf,7,0,0,0,0.024509803921568627,-0.2211948557455029,2,-0.38783499377352165,med
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,pasc,0,0,0,0,0.10869565217391305,0.9759222970632908,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,pasc,1,0,0,0,0.07608695652173914,0.5122288176208972,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,pasc,2,0,0,0,0.010869565217391304,-0.41515814126388967,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,pasc,3,0,0,0,0.007246376811594204,-0.4666796389797111,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,pasc,4,0,0,0,0.11594202898550726,1.0789652924949338,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,pasc,5,0,0,0,0.01811594202898551,-0.31211514583224664,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,pasc,6,3,1,0.6,0.05072463768115943,0.1515783336101469,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,pasc,7,0,0,0,0.11231884057971016,1.0274437947791124,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,psit,0,0,0,0,0.10869565217391305,0.9759222970632908,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,psit,1,0,0,0,0.07608695652173914,0.5122288176208972,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,psit,2,0,0,0,0.010869565217391304,-0.41515814126388967,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,psit,3,0,0,0,0.007246376811594204,-0.4666796389797111,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,psit,4,2,1,0.4,0.11594202898550726,1.0789652924949338,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,psit,5,0,0,0,0.01811594202898551,-0.31211514583224664,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,psit,6,0,0,0,0.05072463768115943,0.1515783336101469,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-16,137,-1.4786682994656128,psit,7,0,0,0,0.11231884057971016,1.0274437947791124,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,pasc,0,0,0,0,0.05172413793103448,0.1657911605662354,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,pasc,1,0,0,0,0.04310344827586207,0.043205528069970536,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,pasc,2,0,0,0,0.005172413793103448,-0.49617125491359526,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,pasc,3,0,0,0,0.001724137931034483,-0.5452055079121011,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,pasc,4,0,0,0,0.034482758620689655,-0.07938010442629444,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,pasc,5,1,1,0.09090909090909091,0.008620689655172414,-0.4471370019150892,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,pasc,6,2,1,0.18181818181818182,0.02931034482758621,-0.15293148392405334,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,pasc,7,0,0,0,0.02586206896551724,-0.20196573692255937,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,prat,0,0,0,0,0.05172413793103448,0.1657911605662354,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,prat,1,0,0,0,0.04310344827586207,0.043205528069970536,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,prat,2,0,0,0,0.005172413793103448,-0.49617125491359526,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,prat,3,0,0,0,0.001724137931034483,-0.5452055079121011,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,prat,4,0,0,0,0.034482758620689655,-0.07938010442629444,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,prat,5,0,0,0,0.008620689655172414,-0.4471370019150892,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,prat,6,1,1,0.09090909090909091,0.02931034482758621,-0.15293148392405334,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,prat,7,1,1,0.09090909090909091,0.02586206896551724,-0.20196573692255937,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,psit,0,0,0,0,0.05172413793103448,0.1657911605662354,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,psit,1,0,0,0,0.04310344827586207,0.043205528069970536,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,psit,2,0,0,0,0.005172413793103448,-0.49617125491359526,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,psit,3,0,0,0,0.001724137931034483,-0.5452055079121011,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,psit,4,0,0,0,0.034482758620689655,-0.07938010442629444,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,psit,5,0,0,0,0.008620689655172414,-0.4471370019150892,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,psit,6,0,0,0,0.02931034482758621,-0.15293148392405334,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,psit,7,4,1,0.36363636363636365,0.02586206896551724,-0.20196573692255937,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,telu,0,0,0,0,0.05172413793103448,0.1657911605662354,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,telu,1,0,0,0,0.04310344827586207,0.043205528069970536,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,telu,2,0,0,0,0.005172413793103448,-0.49617125491359526,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,telu,3,0,0,0,0.001724137931034483,-0.5452055079121011,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,telu,4,0,0,0,0.034482758620689655,-0.07938010442629444,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,telu,5,0,0,0,0.008620689655172414,-0.4471370019150892,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,telu,6,0,0,0,0.02931034482758621,-0.15293148392405334,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,telu,7,1,1,0.09090909090909091,0.02586206896551724,-0.20196573692255937,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,wurf,0,0,0,0,0.05172413793103448,0.1657911605662354,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,wurf,1,0,0,0,0.04310344827586207,0.043205528069970536,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,wurf,2,0,0,0,0.005172413793103448,-0.49617125491359526,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,wurf,3,0,0,0,0.001724137931034483,-0.5452055079121011,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,wurf,4,0,0,0,0.034482758620689655,-0.07938010442629444,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,wurf,5,0,0,0,0.008620689655172414,-0.4471370019150892,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,wurf,6,1,1,0.09090909090909091,0.02931034482758621,-0.15293148392405334,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-22,143,-1.3052564062579368,wurf,7,0,0,0,0.02586206896551724,-0.20196573692255937,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,pasc,0,0,0,0,0.06504065040650407,0.35515108068241713,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,pasc,1,0,0,0,0.0508130081300813,0.15283495550565457,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,pasc,2,0,0,0,0.0040650406504065045,-0.5119180272179934,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,pasc,3,0,0,0,0.0020325203252032522,-0.5408203308146738,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,pasc,4,0,0,0,0.04065040650406505,0.00832343752225292,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,pasc,5,1,1,0.14285714285714285,0.014227642276422765,-0.3674065092345917,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,pasc,6,0,0,0,0.032520325203252036,-0.10728577686446852,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,pasc,7,0,0,0,0.04065040650406505,0.00832343752225292,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,prat,0,0,0,0,0.06504065040650407,0.35515108068241713,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,prat,1,0,0,0,0.0508130081300813,0.15283495550565457,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,prat,2,0,0,0,0.0040650406504065045,-0.5119180272179934,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,prat,3,0,0,0,0.0020325203252032522,-0.5408203308146738,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,prat,4,0,0,0,0.04065040650406505,0.00832343752225292,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,prat,5,0,0,0,0.014227642276422765,-0.3674065092345917,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,prat,6,0,0,0,0.032520325203252036,-0.10728577686446852,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,prat,7,1,1,0.14285714285714285,0.04065040650406505,0.00832343752225292,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,psit,0,0,0,0,0.06504065040650407,0.35515108068241713,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,psit,1,0,0,0,0.0508130081300813,0.15283495550565457,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2012-05-24,145,-1.247452441855378,psit,2,0,0,0,0.0040650406504065045,-0.5119180272179934,4,-0.0207725450460614,short
